osmid,y,x,street_count,road_node_id,original_node_id,highway,ref,junction,geometry
9249685505,39.8886715,116.6543101,3,node_000001,9249685505,,,,POINT (116.6543101 39.8886715)
9249685506,39.88867,116.6547315,3,node_000002,9249685506,,,,POINT (116.6547315 39.88867)
321617925,39.8207712,116.3388499,3,node_000003,321617925,,,,POINT (116.3388499 39.8207712)
321617927,39.8170681,116.3386476,4,node_000004,321617927,,,,POINT (116.3386476 39.8170681)
249561097,39.990337,116.3709039,3,node_000005,249561097,,,,POINT (116.3709039 39.990337)
384253962,39.8693486,116.4978292,3,node_000006,384253962,,,,POINT (116.4978292 39.8693486)
384253963,39.8694834,116.4987777,3,node_000007,384253963,,,,POINT (116.4987777 39.8694834)
1406795788,39.9268671,116.7288193,4,node_000008,1406795788,,,,POINT (116.7288193 39.9268671)
321617933,39.8008911,116.340028,3,node_000009,321617933,,,,POINT (116.340028 39.8008911)
8823259149,39.9392258,116.2069313,3,node_000010,8823259149,,,,POINT (116.2069313 39.9392258)
249561104,39.9899503,116.3710477,3,node_000011,249561104,motorway_junction,2,,POINT (116.3710477 39.9899503)
279855121,39.9687079,116.2676192,3,node_000012,279855121,,,,POINT (116.2676192 39.9687079)
8823259155,39.9392278,116.2042453,3,node_000013,8823259155,,,,POINT (116.2042453 39.9392278)
1406795796,39.9278636,116.7342739,3,node_000014,1406795796,,,,POINT (116.7342739 39.9278636)
605962260,39.8187055,116.33907,3,node_000015,605962260,,,,POINT (116.33907 39.8187055)
11205361687,39.858685,116.2373687,3,node_000016,11205361687,,,,POINT (116.2373687 39.858685)
8823259165,39.9392207,116.2046709,3,node_000017,8823259165,motorway_junction,,,POINT (116.2046709 39.9392207)
1637646369,39.8476923,116.2256403,4,node_000018,1637646369,traffic_signals,,,POINT (116.2256403 39.8476923)
279855139,39.9684423,116.2699917,3,node_000019,279855139,,,,POINT (116.2699917 39.9684423)
1637646373,39.8479958,116.2253303,4,node_000020,1637646373,traffic_signals,,,POINT (116.2253303 39.8479958)
610844719,40.136438,116.2590464,3,node_000021,610844719,,,,POINT (116.2590464 40.136438)
1637646385,39.8527789,116.2314786,3,node_000022,1637646385,,,,POINT (116.2314786 39.8527789)
610844725,40.1365929,116.2590867,3,node_000023,610844725,motorway_junction,22,,POINT (116.2590867 40.1365929)
289275959,39.9686052,116.2676222,3,node_000024,289275959,,,,POINT (116.2676222 39.9686052)
4714905655,39.8838769,116.6614263,4,node_000025,4714905655,,,,POINT (116.6614263 39.8838769)
289275967,39.9667395,116.2685817,3,node_000026,289275967,,,,POINT (116.2685817 39.9667395)
610844739,40.1382311,116.258292,3,node_000027,610844739,,,,POINT (116.258292 40.1382311)
1637646404,39.8619015,116.2450131,3,node_000028,1637646404,,,,POINT (116.2450131 39.8619015)
11205361731,39.8551837,116.2339454,4,node_000029,11205361731,,,,POINT (116.2339454 39.8551837)
1637646406,39.8622739,116.2455368,3,node_000030,1637646406,,,,POINT (116.2455368 39.8622739)
4748148814,40.0510222,116.6059567,3,node_000031,4748148814,,,,POINT (116.6059567 40.0510222)
8736112732,40.0146084,116.4594204,4,node_000032,8736112732,,,,POINT (116.4594204 40.0146084)
245104733,39.8681255,116.4151802,3,node_000033,245104733,,,,POINT (116.4151802 39.8681255)
2494906467,40.0204162,116.3245362,3,node_000034,2494906467,motorway_junction,42B,,POINT (116.3245362 40.0204162)
4714905701,39.8907275,116.6190013,3,node_000035,4714905701,,,,POINT (116.6190013 39.8907275)
321421415,39.9423684,116.2686999,3,node_000036,321421415,,,,POINT (116.2686999 39.9423684)
2494906473,40.0190244,116.3189619,3,node_000037,2494906473,,,,POINT (116.3189619 40.0190244)
321421418,39.9487114,116.269518,3,node_000038,321421418,,,,POINT (116.269518 39.9487114)
1637646449,39.8666038,116.2572532,3,node_000039,1637646449,,,,POINT (116.2572532 39.8666038)
610910322,39.9912164,116.3702966,3,node_000040,610910322,,,,POINT (116.3702966 39.9912164)
1637646452,39.8706323,116.2735893,3,node_000041,1637646452,,,,POINT (116.2735893 39.8706323)
4414947447,39.7203495,116.2121871,4,node_000042,4414947447,,,,POINT (116.2121871 39.7203495)
4414947448,39.7203484,116.2123233,4,node_000043,4414947448,,,,POINT (116.2123233 39.7203484)
1637646457,39.8722076,116.2679888,3,node_000044,1637646457,,,,POINT (116.2679888 39.8722076)
2494906488,40.017012,116.3233014,3,node_000045,2494906488,,,,POINT (116.3233014 40.017012)
605257852,39.982296,116.7043448,3,node_000046,605257852,motorway_junction,10,,POINT (116.7043448 39.982296)
2494906493,40.0177441,116.3153589,3,node_000047,2494906493,motorway_junction,42,,POINT (116.3153589 40.0177441)
605257856,39.9858972,116.7042452,3,node_000048,605257856,,,,POINT (116.7042452 39.9858972)
605257860,39.9858178,116.7028813,4,node_000049,605257860,traffic_signals,,,POINT (116.7028813 39.9858178)
605257863,39.9825116,116.7041369,3,node_000050,605257863,,,,POINT (116.7041369 39.9825116)
11517182092,39.7173419,116.6823815,3,node_000051,11517182092,,,,POINT (116.6823815 39.7173419)
1637646480,39.8726722,116.2685663,3,node_000052,1637646480,,,,POINT (116.2685663 39.8726722)
1226801299,40.0389716,116.5341813,3,node_000053,1226801299,motorway_junction,5,,POINT (116.5341813 40.0389716)
2494906516,40.0187621,116.3214526,3,node_000054,2494906516,,,,POINT (116.3214526 40.0187621)
2494906517,40.0183902,116.319017,3,node_000055,2494906517,,,,POINT (116.319017 40.0183902)
320520340,39.7506281,116.5672438,3,node_000056,320520340,,,,POINT (116.5672438 39.7506281)
611025058,39.696066,116.1451485,3,node_000057,611025058,,,,POINT (116.1451485 39.696066)
336380069,39.9071777,116.4260281,3,node_000058,336380069,,,,POINT (116.4260281 39.9071777)
1637646520,39.8748833,116.2745306,3,node_000060,1637646520,,,,POINT (116.2745306 39.8748833)
320520395,39.7472939,116.5675243,3,node_000061,320520395,motorway_junction,13,,POINT (116.5675243 39.7472939)
610844876,40.1106376,116.2751997,3,node_000062,610844876,,,,POINT (116.2751997 40.1106376)
6015615181,39.7144647,116.3793871,3,node_000063,6015615181,,,,POINT (116.3793871 39.7144647)
8269054160,39.8650375,116.7030752,3,node_000064,8269054160,,,,POINT (116.7030752 39.8650375)
12553961695,39.7125503,116.5844124,4,node_000065,12553961695,,,,POINT (116.5844124 39.7125503)
12553961696,39.7127232,116.584411,4,node_000066,12553961696,,,,POINT (116.584411 39.7127232)
12472910049,39.8942157,116.3041426,3,node_000067,12472910049,,,,POINT (116.3041426 39.8942157)
380731617,39.9839167,116.2980849,3,node_000068,380731617,motorway_junction,44B,,POINT (116.2980849 39.9839167)
4752769249,39.6795448,116.0834132,3,node_000069,4752769249,motorway_junction,32,,POINT (116.0834132 39.6795448)
11510333666,39.7639536,116.1801177,3,node_000070,11510333666,,,,POINT (116.1801177 39.7639536)
1226801381,40.0409773,116.5188507,3,node_000071,1226801381,,,,POINT (116.5188507 40.0409773)
1637646565,39.8774021,116.2832867,3,node_000072,1637646565,,,,POINT (116.2832867 39.8774021)
1637646566,39.8775612,116.2847054,3,node_000073,1637646566,motorway_junction,1,,POINT (116.2847054 39.8775612)
1637646567,39.8775691,116.2854248,3,node_000074,1637646567,,,,POINT (116.2854248 39.8775691)
1637646568,39.8776755,116.2839846,3,node_000075,1637646568,,,,POINT (116.2839846 39.8776755)
2047656163,39.9752746,116.2812014,3,node_000076,2047656163,,,,POINT (116.2812014 39.9752746)
12553961700,39.7104609,116.5717594,4,node_000077,12553961700,,,,POINT (116.5717594 39.7104609)
2047656165,39.9761472,116.2816547,3,node_000078,2047656165,,,,POINT (116.2816547 39.9761472)
6341247206,39.8775425,116.2897335,3,node_000079,6341247206,,,,POINT (116.2897335 39.8775425)
1226801395,40.0332989,116.5763358,3,node_000080,1226801395,,,,POINT (116.5763358 40.0332989)
605323509,39.8100412,116.3390008,4,node_000081,605323509,motorway_junction,,,POINT (116.3390008 39.8100412)
1226801397,40.0388464,116.5341652,3,node_000082,1226801397,,,,POINT (116.5341652 40.0388464)
1637646583,39.8792683,116.2923739,3,node_000083,1637646583,,,,POINT (116.2923739 39.8792683)
244252919,39.9392264,116.3510133,3,node_000084,244252919,,,,POINT (116.3510133 39.9392264)
2873901304,40.0194877,116.3786314,4,node_000085,2873901304,,,,POINT (116.3786314 40.0194877)
1637646586,39.8792729,116.2930986,3,node_000086,1637646586,motorway_junction,1,,POINT (116.2930986 39.8792729)
529547515,39.8737864,116.2777086,3,node_000087,529547515,traffic_signals,,,POINT (116.2777086 39.8737864)
1637646592,39.8800773,116.2967994,3,node_000088,1637646592,motorway_junction,0C,,POINT (116.2967994 39.8800773)
9123496197,39.6851846,116.2050921,3,node_000089,9123496197,,,,POINT (116.2050921 39.6851846)
1637646599,39.8812206,116.3000421,4,node_000090,1637646599,,,,POINT (116.3000421 39.8812206)
605323528,39.8054214,116.3392726,3,node_000091,605323528,motorway_junction,,,POINT (116.3392726 39.8054214)
1637646602,39.8815778,116.3005654,3,node_000092,1637646602,,,,POINT (116.3005654 39.8815778)
9123496204,39.6845572,116.2048225,3,node_000093,9123496204,,,,POINT (116.2048225 39.6845572)
9123496212,39.6834426,116.2040881,3,node_000094,9123496212,,,,POINT (116.2040881 39.6834426)
1637646613,39.8836003,116.3046188,3,node_000095,1637646613,,,,POINT (116.3046188 39.8836003)
266109208,39.9070814,116.4189377,3,node_000096,266109208,,,,POINT (116.4189377 39.9070814)
1637646617,39.8862274,116.3041792,3,node_000097,1637646617,,,,POINT (116.3041792 39.8862274)
289276184,39.9681676,116.2704808,3,node_000098,289276184,,,,POINT (116.2704808 39.9681676)
1211859227,40.0515909,116.5922964,3,node_000099,1211859227,,,,POINT (116.5922964 40.0515909)
9123496220,39.6836284,116.2040753,3,node_000100,9123496220,,,,POINT (116.2040753 39.6836284)
9123496223,39.6867901,116.2057625,3,node_000101,9123496223,,,,POINT (116.2057625 39.6867901)
1637646624,39.8868086,116.3039972,3,node_000102,1637646624,,,,POINT (116.3039972 39.8868086)
1637646625,39.8912199,116.3039893,3,node_000103,1637646625,,,,POINT (116.3039893 39.8912199)
1637646626,39.8926711,116.3041676,3,node_000104,1637646626,motorway_junction,,,POINT (116.3041676 39.8926711)
1211859237,40.051734,116.592271,3,node_000105,1211859237,,,,POINT (116.592271 40.051734)
35553582,39.9143716,116.4558919,3,node_000106,35553582,,,,POINT (116.4558919 39.9143716)
1765245230,39.8384851,116.4684562,3,node_000107,1765245230,,,,POINT (116.4684562 39.8384851)
2057273647,39.9871153,116.4126609,3,node_000108,2057273647,,,,POINT (116.4126609 39.9871153)
9123496241,39.688842,116.2062097,3,node_000109,9123496241,,,,POINT (116.2062097 39.688842)
2057273650,39.9872842,116.4130564,3,node_000110,2057273650,,,,POINT (116.4130564 39.9872842)
1211859258,40.0606091,116.5834844,3,node_000111,1211859258,,,,POINT (116.5834844 40.0606091)
6431031614,39.9231064,116.153493,3,node_000112,6431031614,,,,POINT (116.153493 39.9231064)
1652916545,40.0969715,116.3291604,3,node_000113,1652916545,,,,POINT (116.3291604 40.0969715)
1226801474,40.0408585,116.5188376,3,node_000114,1226801474,motorway_junction,5,,POINT (116.5188376 40.0408585)
529547599,39.8753404,116.2820714,3,node_000115,529547599,traffic_signals,,,POINT (116.2820714 39.8753404)
124174677,39.9060507,116.3228902,3,node_000116,124174677,,,,POINT (116.3228902 39.9060507)
1765245278,39.8403771,116.4699621,4,node_000117,1765245278,,,,POINT (116.4699621 39.8403771)
237535582,39.9661735,116.3556292,3,node_000118,237535582,,,,POINT (116.3556292 39.9661735)
331006306,39.8051804,116.4682505,3,node_000119,331006306,,,,POINT (116.4682505 39.8051804)
9128542575,39.7078646,116.4733248,3,node_000120,9128542575,,,,POINT (116.4733248 39.7078646)
604782965,39.885485,116.3041578,3,node_000121,604782965,motorway_junction,33B,,POINT (116.3041578 39.885485)
1765245310,39.841268,116.4724022,3,node_000122,1765245310,,,,POINT (116.4724022 39.841268)
1765245311,39.8414721,116.4730243,3,node_000123,1765245311,motorway_junction,,,POINT (116.4730243 39.8414721)
1985003911,39.8034947,116.4703978,3,node_000124,1985003911,,,,POINT (116.4703978 39.8034947)
1985003913,39.8035036,116.4706294,3,node_000125,1985003913,,,,POINT (116.4706294 39.8035036)
12968903053,39.8796608,116.2966265,3,node_000126,12968903053,,,,POINT (116.2966265 39.8796608)
10833985942,39.9072661,116.4593626,3,node_000127,10833985942,,,,POINT (116.4593626 39.9072661)
12735857053,39.8565876,116.2338671,3,node_000128,12735857053,,,,POINT (116.2338671 39.8565876)
1985003933,39.8038506,116.4699517,3,node_000129,1985003933,,,,POINT (116.4699517 39.8038506)
1296155048,39.9061598,116.2586294,4,node_000130,1296155048,traffic_signals,,,POINT (116.2586294 39.9061598)
1230291369,39.835085,116.4628503,3,node_000131,1230291369,,,,POINT (116.4628503 39.835085)
264602029,40.0316244,116.5594779,3,node_000132,264602029,motorway_junction,6,,POINT (116.5594779 40.0316244)
9814884785,39.9684006,116.3483844,3,node_000133,9814884785,,,,POINT (116.3483844 39.9684006)
12553929137,39.7174686,116.6535127,4,node_000134,12553929137,,,,POINT (116.6535127 39.7174686)
1230291378,39.8311378,116.439962,3,node_000135,1230291378,,,,POINT (116.439962 39.8311378)
12553929140,39.7175532,116.6535225,4,node_000136,12553929140,,,,POINT (116.6535225 39.7175532)
9814884786,39.9680921,116.3485456,3,node_000137,9814884786,,,,POINT (116.3485456 39.9680921)
264602039,40.0392369,116.57157,3,node_000138,264602039,motorway_junction,7,,POINT (116.57157 40.0392369)
1610662329,39.8693723,116.3821306,3,node_000139,1610662329,,,,POINT (116.3821306 39.8693723)
1230291386,39.8309442,116.4365785,3,node_000140,1230291386,,,,POINT (116.4365785 39.8309442)
1610662333,39.8694886,116.3813407,3,node_000141,1610662333,crossing,,,POINT (116.3813407 39.8694886)
1610662334,39.8695465,116.3818079,3,node_000142,1610662334,,,,POINT (116.3818079 39.8695465)
2575647166,39.9627275,116.453985,3,node_000143,2575647166,,,,POINT (116.453985 39.9627275)
1230291389,39.830602,116.4061043,3,node_000144,1230291389,,,,POINT (116.4061043 39.830602)
2575647165,39.9625118,116.4537555,3,node_000145,2575647165,,,,POINT (116.4537555 39.9625118)
245154243,39.9076936,116.4853896,3,node_000146,245154243,,,,POINT (116.4853896 39.9076936)
11517182409,39.7221296,116.7288154,3,node_000147,11517182409,,,,POINT (116.7288154 39.7221296)
1230291404,39.8309672,116.4005568,3,node_000148,1230291404,motorway_junction,23,,POINT (116.4005568 39.8309672)
1985003981,39.8047847,116.4689643,3,node_000149,1985003981,,,,POINT (116.4689643 39.8047847)
5202428370,39.8918779,116.5375612,3,node_000150,5202428370,,,,POINT (116.5375612 39.8918779)
5582848470,40.1615959,116.1646373,3,node_000151,5582848470,,,,POINT (116.1646373 40.1615959)
1230291414,39.8306423,116.3995494,3,node_000152,1230291414,,,,POINT (116.3995494 39.8306423)
288195033,39.9824045,116.2887808,3,node_000153,288195033,,,,POINT (116.2887808 39.9824045)
5202428378,39.8933563,116.5497082,3,node_000154,5202428378,,,,POINT (116.5497082 39.8933563)
5202428380,39.8930832,116.5458865,3,node_000155,5202428380,,,,POINT (116.5458865 39.8930832)
5202428386,39.8927205,116.5463465,3,node_000156,5202428386,,,,POINT (116.5463465 39.8927205)
1230291427,39.8309713,116.4052829,3,node_000157,1230291427,,,,POINT (116.4052829 39.8309713)
1230291428,39.8322984,116.4564754,3,node_000158,1230291428,,,,POINT (116.4564754 39.8322984)
12553929190,39.7188054,116.6195084,4,node_000159,12553929190,,,,POINT (116.6195084 39.7188054)
12553929191,39.7189447,116.6194674,4,node_000160,12553929191,,,,POINT (116.6194674 39.7189447)
1101169133,39.8958832,116.3262071,3,node_000161,1101169133,motorway_junction,3,,POINT (116.3262071 39.8958832)
1101169134,39.8966511,116.3387149,3,node_000162,1101169134,,,,POINT (116.3387149 39.8966511)
384254446,39.8678887,116.5363213,3,node_000163,384254446,,,,POINT (116.5363213 39.8678887)
12553929200,39.7096259,116.613267,3,node_000164,12553929200,motorway_junction,18,,POINT (116.613267 39.7096259)
384254449,39.8685306,116.520007,3,node_000165,384254449,,,,POINT (116.520007 39.8685306)
2812592626,39.8468623,116.7543446,3,node_000166,2812592626,,,,POINT (116.7543446 39.8468623)
1101169139,39.8957015,116.3217557,3,node_000167,1101169139,,,,POINT (116.3217557 39.8957015)
1101169140,39.8957313,116.3263014,3,node_000168,1101169140,,,,POINT (116.3263014 39.8957313)
1101169141,39.8962536,116.338843,3,node_000169,1101169141,,,,POINT (116.338843 39.8962536)
1101169142,39.8955559,116.3254685,3,node_000170,1101169142,,,,POINT (116.3254685 39.8955559)
1101169143,39.8958424,116.3217413,3,node_000171,1101169143,motorway_junction,4,,POINT (116.3217413 39.8958424)
1230291442,39.8311641,116.4062061,3,node_000172,1230291442,,,,POINT (116.4062061 39.8311641)
1230291444,39.8308138,116.4053711,3,node_000173,1230291444,,,,POINT (116.4053711 39.8308138)
321208821,39.9067964,116.4849904,3,node_000174,321208821,motorway_junction,3B,,POINT (116.4849904 39.9067964)
1101169148,39.89602,116.325407,3,node_000175,1101169148,,,,POINT (116.325407 39.89602)
1230291454,39.8311558,116.3994131,3,node_000176,1230291454,,,,POINT (116.3994131 39.8311558)
605340158,39.7770302,116.3421122,3,node_000177,605340158,,,,POINT (116.3421122 39.7770302)
1101169154,39.8955915,116.3203081,3,node_000178,1101169154,,,,POINT (116.3203081 39.8955915)
1230291461,39.8305985,116.4123333,3,node_000179,1230291461,,,,POINT (116.4123333 39.8305985)
1985004038,39.8059156,116.4711733,3,node_000180,1985004038,motorway_junction,17A,,POINT (116.4711733 39.8059156)
2099577353,39.9069839,116.4983392,3,node_000181,2099577353,,,,POINT (116.4983392 39.9069839)
12781978121,39.91153,116.5997555,4,node_000182,12781978121,traffic_signals,,,POINT (116.5997555 39.91153)
1230291468,39.8309851,116.4119202,4,node_000183,1230291468,,,,POINT (116.4119202 39.8309851)
1230291470,39.8313453,116.4132585,3,node_000184,1230291470,,,,POINT (116.4132585 39.8313453)
1230291472,39.8345374,116.462961,3,node_000185,1230291472,,,,POINT (116.462961 39.8345374)
1230291480,39.8308169,116.4003257,3,node_000186,1230291480,,,,POINT (116.4003257 39.8308169)
610845208,40.1093704,116.2774746,3,node_000187,610845208,,,,POINT (116.2774746 40.1093704)
12198445594,40.077353,116.628756,3,node_000188,12198445594,,,,POINT (116.628756 40.077353)
12198445595,40.1419957,116.5960624,3,node_000189,12198445595,,,,POINT (116.5960624 40.1419957)
9125921307,39.7137966,116.2102682,4,node_000190,9125921307,,,,POINT (116.2102682 39.7137966)
9125921311,39.7137897,116.2104014,4,node_000191,9125921311,,,,POINT (116.2104014 39.7137897)
1230291488,39.8311661,116.4227311,3,node_000192,1230291488,,,,POINT (116.4227311 39.8311661)
610845224,40.1095249,116.2775665,3,node_000193,610845224,motorway_junction,20,,POINT (116.2775665 40.1095249)
9324708393,39.888374,116.1361393,3,node_000194,9324708393,,,,POINT (116.1361393 39.888374)
9025815082,39.9577484,116.4458122,3,node_000195,9025815082,,,,POINT (116.4458122 39.9577484)
264602156,40.033068,116.5722327,3,node_000197,264602156,,,,POINT (116.5722327 40.033068)
1985004075,39.8084681,116.4733849,3,node_000198,1985004075,,,,POINT (116.4733849 39.8084681)
1230291503,39.8308133,116.4114641,3,node_000199,1230291503,motorway_junction,,,POINT (116.4114641 39.8308133)
380764721,39.9059032,116.3598815,3,node_000200,380764721,,,,POINT (116.3598815 39.9059032)
11707630130,39.8755609,116.6720254,3,node_000201,11707630130,,,,POINT (116.6720254 39.8755609)
11707630131,39.8753019,116.6721708,3,node_000202,11707630131,,,,POINT (116.6721708 39.8753019)
264602169,40.0309544,116.5971322,3,node_000203,264602169,motorway_junction,12,,POINT (116.5971322 40.0309544)
1230291513,39.8325486,116.4557375,3,node_000204,1230291513,,,,POINT (116.4557375 39.8325486)
1230291515,39.8309107,116.4459956,3,node_000205,1230291515,,,,POINT (116.4459956 39.8309107)
1230291517,39.8312727,116.4462925,3,node_000206,1230291517,motorway_junction,,,POINT (116.4462925 39.8312727)
605307455,39.844181,116.2216682,3,node_000207,605307455,,,,POINT (116.2216682 39.844181)
12795904579,39.8810406,116.3424577,3,node_000208,12795904579,,,,POINT (116.3424577 39.8810406)
12795904580,39.8805974,116.3426317,3,node_000209,12795904580,,,,POINT (116.3426317 39.8805974)
1230291524,39.832038,116.455793,4,node_000210,1230291524,,,,POINT (116.455793 39.832038)
11707630149,39.8717326,116.6782397,3,node_000211,11707630149,,,,POINT (116.6782397 39.8717326)
1985004102,39.8104293,116.4888898,3,node_000212,1985004102,,,,POINT (116.4888898 39.8104293)
264602187,40.0387579,116.60965,3,node_000213,264602187,,,,POINT (116.60965 40.0387579)
1230291533,39.8306183,116.4220371,3,node_000214,1230291533,,,,POINT (116.4220371 39.8306183)
11707630157,39.8697025,116.6859683,3,node_000215,11707630157,,,,POINT (116.6859683 39.8697025)
1230291535,39.8305988,116.4395707,3,node_000217,1230291535,,,,POINT (116.4395707 39.8305988)
11707630159,39.8695368,116.6862316,3,node_000218,11707630159,,,,POINT (116.6862316 39.8695368)
264602200,40.0520466,116.6139372,3,node_000219,264602200,,,,POINT (116.6139372 40.0520466)
12183372376,39.8222662,116.395325,4,node_000220,12183372376,,,,POINT (116.395325 39.8222662)
605307480,39.848276,116.2258377,4,node_000221,605307480,traffic_signals,,,POINT (116.2258377 39.848276)
12183372379,39.8222761,116.3956922,4,node_000222,12183372379,,,,POINT (116.3956922 39.8222761)
321208920,39.9068114,116.4799037,3,node_000223,321208920,motorway_junction,3A,,POINT (116.4799037 39.9068114)
605307482,39.8479679,116.2261399,4,node_000224,605307482,traffic_signals,,,POINT (116.2261399 39.8479679)
12183372382,39.8221233,116.3953353,4,node_000225,12183372382,,,,POINT (116.3953353 39.8221233)
1230291548,39.8307603,116.4366159,3,node_000226,1230291548,,,,POINT (116.4366159 39.8307603)
1985004125,39.8144844,116.4883015,3,node_000227,1985004125,,,,POINT (116.4883015 39.8144844)
12183372385,39.8221419,116.395699,4,node_000228,12183372385,,,,POINT (116.395699 39.8221419)
1230291557,39.8311446,116.446973,3,node_000229,1230291557,,,,POINT (116.446973 39.8311446)
331006566,39.8027518,116.4677497,3,node_000230,331006566,motorway_junction,17B,,POINT (116.4677497 39.8027518)
380764784,39.9057523,116.3547769,3,node_000231,380764784,,,,POINT (116.3547769 39.9057523)
11328750220,39.8815414,116.1590206,3,node_000232,11328750220,,,,POINT (116.1590206 39.8815414)
1872544399,39.9002459,116.2047606,3,node_000233,1872544399,,,,POINT (116.2047606 39.9002459)
237535900,39.9384932,116.3108795,3,node_000234,237535900,,,,POINT (116.3108795 39.9384932)
289129120,39.8411537,116.4732377,3,node_000235,289129120,motorway_junction,,,POINT (116.4732377 39.8411537)
534250146,39.8544074,116.3125912,3,node_000236,534250146,,,,POINT (116.3125912 39.8544074)
9699918502,39.9433912,116.4277685,3,node_000237,9699918502,,,,POINT (116.4277685 39.9433912)
701760169,39.9019714,116.434366,3,node_000238,701760169,,,,POINT (116.434366 39.9019714)
654148271,40.0191288,116.4513868,3,node_000240,654148271,,,,POINT (116.4513868 40.0191288)
321422010,39.9190678,116.2903635,3,node_000241,321422010,,,,POINT (116.2903635 39.9190678)
289129150,39.8405713,116.4728585,3,node_000242,289129150,,,,POINT (116.4728585 39.8405713)
237568719,39.981444,116.3737394,3,node_000244,237568719,,,,POINT (116.3737394 39.981444)
1351272680,39.9260624,116.4552243,3,node_000245,1351272680,,,,POINT (116.4552243 39.9260624)
237535958,39.9379934,116.3138335,3,node_000246,237535958,,,,POINT (116.3138335 39.9379934)
1423966941,40.0075794,116.2819101,3,node_000247,1423966941,,,,POINT (116.2819101 40.0075794)
289129190,39.8413984,116.4735723,3,node_000248,289129190,,,,POINT (116.4735723 39.8413984)
322110198,39.8555186,116.4132081,4,node_000249,322110198,,,,POINT (116.4132081 39.8555186)
4976460539,39.684371,116.4525663,3,node_000250,4976460539,,,,POINT (116.4525663 39.684371)
321209089,39.9027654,116.4838223,3,node_000251,321209089,,,,POINT (116.4838223 39.9027654)
11264475912,39.9062669,116.2775119,4,node_000252,11264475912,,,,POINT (116.2775119 39.9062669)
11264475913,39.906177,116.2775107,4,node_000253,11264475913,,,,POINT (116.2775107 39.906177)
11707630348,39.8760808,116.6708346,3,node_000254,11707630348,,,,POINT (116.6708346 39.8760808)
754516750,39.8964144,116.3411014,3,node_000255,754516750,,,,POINT (116.3411014 39.8964144)
320471828,39.8094536,116.4749891,3,node_000256,320471828,motorway_junction,,,POINT (116.4749891 39.8094536)
644629273,39.7818427,116.4204514,3,node_000257,644629273,traffic_signals,,,POINT (116.4204514 39.7818427)
384107291,39.8819835,116.439381,3,node_000258,384107291,,,,POINT (116.439381 39.8819835)
607314536,39.9512361,116.2100457,3,node_000259,607314536,motorway_junction,36,,POINT (116.2100457 39.9512361)
320471840,39.7897372,116.4516545,3,node_000260,320471840,motorway_junction,18,,POINT (116.4516545 39.7897372)
754516776,39.8939332,116.3428177,3,node_000261,754516776,motorway_junction,,,POINT (116.3428177 39.8939332)
10911073064,39.9371884,116.1182274,3,node_000262,10911073064,,,,POINT (116.1182274 39.9371884)
10911073068,39.9374741,116.1179572,3,node_000263,10911073068,,,,POINT (116.1179572 39.9374741)
1410728758,39.8857929,116.3043596,3,node_000264,1410728758,motorway_junction,,,POINT (116.3043596 39.8857929)
321717056,39.9981576,116.6895054,3,node_000265,321717056,,,,POINT (116.6895054 39.9981576)
1410728778,39.8941882,116.3043067,3,node_000267,1410728778,motorway_junction,34,,POINT (116.3043067 39.8941882)
331006801,39.8009839,116.4664829,3,node_000268,331006801,motorway_junction,17B,,POINT (116.4664829 39.8009839)
3688760155,39.9114367,116.5997663,4,node_000269,3688760155,traffic_signals,,,POINT (116.5997663 39.9114367)
3688760156,39.9114431,116.5998619,4,node_000270,3688760156,traffic_signals,,,POINT (116.5998619 39.9114431)
1410728815,39.8953983,116.3044392,3,node_000271,1410728815,,,,POINT (116.3044392 39.8953983)
604881779,39.9448545,116.3040028,3,node_000272,604881779,,,,POINT (116.3040028 39.9448545)
9034744694,39.9062513,116.2524126,3,node_000273,9034744694,,,,POINT (116.2524126 39.9062513)
9034744696,39.90625,116.2503565,3,node_000274,9034744696,,,,POINT (116.2503565 39.90625)
529548154,39.8758936,116.2838556,3,node_000275,529548154,,,,POINT (116.2838556 39.8758936)
72860539,40.0169984,116.5181474,3,node_000276,72860539,motorway_junction,4,,POINT (116.5181474 40.0169984)
9034744698,39.906249,116.2488223,3,node_000277,9034744698,,,,POINT (116.2488223 39.906249)
610845569,40.1113594,116.2757945,3,node_000278,610845569,,,,POINT (116.2757945 40.1113594)
529974154,39.8703342,116.3971537,3,node_000279,529974154,,,,POINT (116.3971537 39.8703342)
9293415310,39.7093565,116.5423082,4,node_000280,9293415310,,,,POINT (116.5423082 39.7093565)
264602514,40.0421929,116.5724857,3,node_000281,264602514,,,,POINT (116.5724857 40.0421929)
529974162,39.8681325,116.3618064,3,node_000282,529974162,,,,POINT (116.3618064 39.8681325)
264602517,40.0423577,116.5699691,5,node_000283,264602517,,,,POINT (116.5699691 40.0423577)
529974165,39.8694844,116.3793123,3,node_000284,529974165,,,,POINT (116.3793123 39.8694844)
13470761880,39.922247,116.6814317,4,node_000285,13470761880,,,,POINT (116.6814317 39.922247)
529974169,39.8699307,116.3907244,3,node_000286,529974169,,,,POINT (116.3907244 39.8699307)
529974170,39.8701512,116.3956148,3,node_000287,529974170,,,,POINT (116.3956148 39.8701512)
264602526,40.0422106,116.5714055,3,node_000288,264602526,,,,POINT (116.5714055 40.0422106)
13470761887,39.9222531,116.6811249,4,node_000289,13470761887,,,,POINT (116.6811249 39.9222531)
