road_node_id,original_node_id,x,y
node_001597,1582944945,116.3496945,39.9259356
node_001598,6219485876,116.655922,39.8880716
node_001599,1582944948,116.3498306,39.926297
node_001600,36704952,116.4542214,39.9071109
node_001601,35869368,116.3041367,39.8990712
node_001602,11470033598,116.2010046,39.7130622
node_001603,36704959,116.4555573,39.9080947
node_001604,8863093441,116.1856047,39.6718764
node_001605,3182203587,116.4442528,39.7563567
node_001606,1653985991,116.2875074,39.9602283
node_001607,8863093452,116.2013561,39.7098366
node_001608,332616397,116.4279983,39.9341605
node_001609,8863093457,116.1965405,39.7378034
node_001610,1653986002,116.2837309,39.9657096
node_001611,1207046870,116.3426967,39.8715134
node_001612,1460425435,116.1169575,39.885642
node_001613,8863093471,116.2037504,39.7786144
node_001614,1207046880,116.3427329,39.8858956
node_001615,8863093473,116.2106627,39.7818242
node_001616,1207046882,116.3432763,39.8731584
node_001617,1230361320,116.315403,39.8295536
node_001618,8863093482,116.2590824,39.7897637
node_001619,8863093490,116.2111937,39.7821786
node_001620,8863093493,116.2016913,39.7773449
node_001621,1207046905,116.3434786,39.8754413
node_001622,321557243,116.3028855,39.9570954
node_001623,269423363,116.3086781,40.0729541
node_001624,1460425480,116.1351162,39.8882598
node_001625,1056760420,116.3568658,39.8682035
node_001626,11496477454,116.4570069,39.8547742
node_001627,11496477458,116.4550989,39.8562646
node_001628,1230312211,116.3946098,39.8334995
node_001629,1230361362,116.3236444,39.8295621
node_001630,1230312215,116.377247,39.8301983
node_001631,1230312218,116.3943266,39.8300947
node_001632,9025835819,116.4466076,39.9573096
node_001633,1014911787,116.1465787,39.8880153
node_001634,1686049584,116.304418,39.9160881
node_001635,1686049585,116.3042567,39.916771
node_001636,1686049586,116.3043717,39.9252889
node_001637,1686049587,116.3041982,39.9257046
node_001638,1230312244,116.3525885,39.829645
node_001639,534074165,116.5695317,39.939335
node_001640,322523960,116.4802435,39.856274
node_001641,1736610618,116.4277702,39.935918
node_001642,1230312251,116.3950701,39.8340257
node_001643,1736610619,116.4279455,39.9363569
node_001644,1686049598,116.3043813,39.9274033
node_001645,1686049599,116.3040259,39.9278004
node_001646,1686049600,116.3041949,39.928041
node_001647,1686049601,116.3038623,39.9284907
node_001648,1405965118,116.4754592,39.9067149
node_001649,1405965125,116.4771226,39.9068327
node_001650,8105562950,116.4371923,39.8935356
node_001651,1405965126,116.4772139,39.9070088
node_001652,1230312268,116.3772416,39.830532
node_001653,8105562958,116.4368482,39.8938276
node_001654,1230312272,116.3768087,39.8303659
node_001655,1014911825,116.1471969,39.893509
node_001656,1230312279,116.3956547,39.8289413
node_001657,8105562968,116.3902552,39.8709415
node_001658,1600000857,116.350434,39.9192222
node_001659,1230361432,116.3170555,39.8292019
node_001660,1600000863,116.3502497,39.9196599
node_001661,605279076,116.3954152,39.7194794
node_001662,77304678,116.5176205,39.9073304
node_001663,2639385447,116.7379775,39.8559054
node_001664,11368272750,116.2726685,39.871564
node_001665,11368272751,116.2733633,39.8718452
node_001666,1230312305,116.3955799,39.8264969
node_001667,2109313908,116.3053885,39.9404882
node_001668,1230312308,116.3536238,39.8294875
node_001669,610915193,116.3718045,39.9859676
node_001670,2109313916,116.3027428,39.9414967
node_001671,2494862204,116.311607,39.6948123
node_001672,1816089468,116.3519622,39.966173
node_001673,726635391,116.2055332,39.9062018
node_001674,2494862212,116.3115649,39.6976031
node_001675,1230312328,116.3947728,39.8340519
node_001676,1014911880,116.1464603,39.888096
node_001677,1230361481,116.3213934,39.8289521
node_001678,528978828,116.2026858,39.9237269
node_001679,605311884,116.2351236,39.8548169
node_001680,1014911889,116.1475071,39.8911894
node_001681,528978841,116.2122659,39.9236526
node_001682,6321083300,116.3789894,39.7109704
node_001683,4137571236,116.2973024,40.0943583
node_001684,604705707,116.3041422,39.8980002
node_001685,605311917,116.2610029,39.864215
node_001686,1230312374,116.3572602,39.8300146
node_001687,1406768055,116.514497,39.9067044
node_001688,1230312377,116.3568851,39.8296541
node_001689,1406768061,116.5273429,39.9079787
node_001690,1406768062,116.5306414,39.908079
node_001691,1230312383,116.3952281,39.8336954
node_001692,1230312390,116.3896475,39.83086
node_001693,1273189321,116.2030067,39.8053164
node_001694,1273189322,116.2023412,39.8093206
node_001695,1230361552,116.3021895,39.8293952
node_001696,1736446930,116.5521302,40.0816027
node_001697,1736446931,116.5520211,40.0816117
node_001698,1230312403,116.3763,39.8300107
node_001699,1230312407,116.3563417,39.8294813
node_001700,345592793,116.4076345,39.8705482
node_001701,9783251931,116.1998311,39.6925282
node_001702,1230312411,116.3860929,39.8303045
node_001703,345592795,116.4097246,39.8704186
node_001704,1273189340,116.2060201,39.792266
node_001705,1014911969,116.1450165,39.8906218
node_001706,1273189346,116.2048859,39.7955997
node_001707,1736446952,116.5535789,40.0904821
node_001708,1736446953,116.5534686,40.0904932
node_001709,1230361580,116.3126536,39.8292056
node_001710,1736446964,116.5536698,40.0910317
node_001711,1736446966,116.5535589,40.0910391
node_001712,325915643,116.3088777,39.8955635
node_001713,726586369,116.4911179,39.9979791
node_001714,12977869842,116.3397776,39.8882697
node_001715,11099919384,116.2980189,40.0864489
node_001716,1938232364,116.3012028,39.8822281
node_001717,1938232365,116.3017629,39.8823321
node_001718,322737197,116.70202,39.8653275
node_001719,1014912050,116.1448771,39.8904248
node_001720,1296110648,116.2047655,39.8992402
node_001721,1977226302,116.4360151,39.9226245
node_001722,290313279,116.3506919,39.9059433
node_001723,605279313,116.4043299,39.7193645
node_001724,2125894738,116.2070621,39.6938362
node_001725,605279317,116.4102813,39.720133
node_001726,2125894742,116.2069536,39.6939118
node_001727,1860097110,116.5481964,39.9399919
node_001728,605279321,116.4110446,39.7203377
node_001729,320656475,116.5429313,39.8737856
node_001730,4878586976,116.053773,39.7324348
node_001731,12861969509,116.3946413,39.8456103
node_001732,12861969513,116.3940229,39.8456501
node_001733,2125894767,116.2051819,39.6947568
node_001734,1296110704,116.2150484,39.9062193
node_001735,1771738223,116.318349,39.8887906
node_001736,2125894771,116.2068284,39.6948711
node_001737,605262965,116.693732,39.8600909
node_001738,1014912118,116.1433011,39.8897802
node_001739,1860097145,116.5472347,39.9401697
node_001740,1014912124,116.1364475,39.8882767
node_001741,1860097154,116.5340786,39.9402412
node_001742,2125894791,116.2072182,39.6958076
node_001743,2125894795,116.207228,39.6958812
node_001744,1860097166,116.5480939,39.940422
node_001745,605279377,116.3965131,39.7195548
node_001746,2125894802,116.2080719,39.7030533
node_001747,533599380,116.3947421,39.9675831
node_001748,2489324700,116.2554367,39.8955283
node_001749,2125894813,116.2133604,39.7577245
node_001750,401364128,116.4714321,39.964398
node_001751,2489324705,116.2941778,39.8955498
node_001752,10201207974,116.4404952,39.7676179
node_001753,10201207975,116.4402703,39.7674946
node_001754,2489324715,116.236158,39.8956507
node_001755,2489324716,116.2541826,39.895658
node_001756,727307436,116.736559,39.856134
node_001757,2489324718,116.2850462,39.8956725
node_001758,2489324719,116.2830859,39.8956834
node_001759,287331502,116.4376373,39.8966198
node_001760,2489324724,116.2540136,39.8958287
node_001761,384341181,116.3031295,39.8829193
node_001762,384341185,116.2942504,39.8795034
node_001763,2489324743,116.2554477,39.8959396
node_001764,6303683785,116.1989706,39.8113492
node_001765,1190368467,116.3303716,39.8960945
node_001766,1190368468,116.330037,39.8962059
node_001767,635573461,116.3487713,39.939399
node_001768,12473619670,116.3608747,39.8689713
node_001769,635573468,116.3489886,39.9413126
node_001770,533599452,116.3942758,39.9674193
node_001771,1771721965,116.2992982,39.8808575
node_001772,1984959726,116.4765703,39.8368281
node_001773,321557747,116.3037456,39.9840598
node_001774,321557749,116.3022866,39.9842651
node_001775,605312246,116.2566878,39.8665018
node_001776,534074615,116.4275366,39.9352734
node_001777,1930482937,116.0887376,39.9844759
node_001778,384341251,116.3057464,39.884107
node_001779,384341253,116.3103616,39.8860779
node_001780,35869958,116.3054691,39.8737086
node_001781,35869960,116.3057828,39.8708901
node_001782,35869965,116.3068054,39.8625458
node_001783,605312270,116.2584305,39.8659273
node_001784,35869971,116.312964,39.8542364
node_001785,35869977,116.3178803,39.8494872
node_001786,8068535580,116.4112295,40.0192874
node_001787,1654478121,116.2585364,39.8628408
node_001788,1930483017,116.0886375,39.989129
node_001789,1930483035,116.0868085,39.9894356
node_001790,2480788834,116.3044905,39.9019083
node_001791,1930483062,116.0860414,39.9918826
node_001792,1930483071,116.0876367,39.9929422
node_001793,321557888,116.3030418,39.9841456
node_001794,7228937609,116.0850158,40.1670509
node_001795,1930483081,116.0867716,39.9936883
node_001796,533599627,116.3966478,39.9671859
node_001797,1930483085,116.0879234,39.9944436
node_001798,7228937618,116.0948794,40.1723516
node_001799,7228937621,116.1240263,40.1751136
node_001800,533599639,116.397288,39.9673615
node_001801,533599641,116.3969454,39.9676268
node_001802,2112656794,116.1538437,39.9271547
node_001803,2112656798,116.153162,39.9283573
node_001804,4780742047,116.113924,39.8831212
node_001805,1762186657,116.2949358,39.9761619
node_001806,2112656802,116.1483914,39.9336201
node_001807,1762186660,116.2946145,39.9793765
node_001808,2426918317,116.2917863,39.9227944
node_001809,1762186670,116.2919903,39.9904888
node_001810,2426918319,116.2920226,39.9229401
node_001811,4780742064,116.1167968,39.8840751
node_001812,2426918318,116.3005338,39.9229239
node_001813,2290521532,116.5136965,39.9754442
node_001814,2426918332,116.2971659,39.9433544
node_001815,608736708,116.3153018,39.7791851
node_001816,608736711,116.311429,39.7796488
node_001817,1930532310,116.0931233,39.9680795
node_001818,2112656855,116.1249196,39.9488259
node_001819,2112656864,116.124645,39.9497038
node_001820,337499620,116.3069447,39.8631697
node_001821,337499621,116.3069418,39.8626248
node_001822,35722732,116.4856164,39.9142401
node_001823,294114796,116.3196868,39.9656983
node_001824,35722734,116.4819791,39.9142795
node_001825,35722735,116.4786684,39.9142133
node_001826,35722736,116.4755044,39.9142385
node_001827,35722737,116.4719157,39.9143575
node_001828,35722739,116.4664038,39.9146811
node_001829,393582069,116.4392252,39.9937218
node_001830,393582073,116.4392041,39.9941643
node_001831,605804026,116.2904447,40.0131103
node_001832,1938249216,116.2622473,39.8695177
node_001833,1207129601,116.3546905,39.8977412
node_001834,1938249217,116.2630063,39.8696732
node_001835,1207129603,116.3505343,39.9027323
node_001836,2112656901,116.1026681,39.9603652
node_001837,1207129605,116.3504268,39.9017504
node_001838,1686001158,116.3315841,39.8474064
node_001839,610850315,116.3299691,40.0453737
node_001840,537974283,116.2889637,39.9547517
node_001841,1207129622,116.3503807,39.9027766
node_001842,1292883481,116.3491479,39.9223378
node_001843,1686001178,116.3054396,39.8769049
node_001844,294114843,116.3436204,39.9662364
node_001845,1686001179,116.30519,39.8775543
node_001846,1292883482,116.3500414,39.9287671
node_001847,393582110,116.4405647,39.9935226
node_001848,345593375,116.4085398,39.8717642
node_001849,5466936866,116.1111597,39.9583448
node_001850,5466936867,116.1111352,39.9582728
node_001851,1292883492,116.3494975,39.9340289
node_001852,1292883495,116.3500246,39.9211369
node_001853,726636073,116.2060548,39.9179741
node_001854,393582123,116.4402522,39.9939067
node_001855,1978209836,116.4840287,39.9197471
node_001856,726636077,116.206506,39.9204951
node_001857,2199148079,116.4538585,39.9068392
node_001858,2047890999,116.4553166,39.9180953
node_001859,726636089,116.1966646,39.9232262
node_001860,1292883513,116.3495745,39.9356626
node_001861,1292883517,116.3502048,39.9249192
node_001862,31331903,116.375946,39.9475266
node_001863,1292883520,116.349596,39.9283617
node_001864,31331906,116.3980371,39.9477018
node_001865,5466936898,116.111478,39.9581863
node_001866,5466936899,116.1114705,39.958264
node_001867,8869418565,116.189944,40.1653006
node_001868,3133150790,116.0886655,39.8809043
node_001869,605263430,116.6967174,39.8667176
node_001870,1292883524,116.3497826,39.9277381
node_001871,1292883525,116.3500484,39.9252047
node_001872,1292883528,116.3499442,39.9233774
node_001873,2494912079,116.324058,40.014924
node_001874,1292883536,116.3498542,39.9350312
node_001875,8835880543,116.3855503,39.9058974
node_001876,2199344736,116.579578,39.9473817
node_001877,2199344737,116.5796091,39.9478935
node_001878,8835880545,116.4116534,39.906945
node_001879,3133150819,116.0913809,39.8813574
node_001880,294114915,116.3572359,39.9662951
node_001881,2199344740,116.5788086,39.9504511
node_001882,2199344741,116.5785194,39.9509616
node_001883,8835880548,116.4119,39.9069503
node_001884,726586982,116.4914152,40.0001933
node_001885,2199344738,116.5797766,39.9485263
node_001886,2199344739,116.5794301,39.9490284
node_001887,8835880546,116.4116624,39.9067736
node_001888,8835880555,116.4206977,39.9071039
node_001889,8835880556,116.4206952,39.9069451
node_001890,8835880557,116.4209042,39.9069492
node_001891,8835880558,116.4208961,39.9071101
node_001892,9806403183,116.1963031,39.7377726
node_001893,35870320,116.3347863,39.8475727
node_001894,9806403181,116.1988842,39.7234084
node_001895,35870323,116.3392361,39.8481165
node_001896,35870328,116.3443903,39.8495283
node_001897,726587014,116.4941696,39.9974182
node_001898,537974406,116.2901971,39.9530901
node_001899,31331978,116.429338,39.9096974
node_001900,35870348,116.3876045,39.8555716
node_001901,9307739800,116.3163749,39.7811514
node_001902,605345435,116.3391351,39.8047408
node_001903,3483342496,116.3597199,39.8294843
node_001904,3483342498,116.3583903,39.8296417
node_001905,3483342499,116.3684239,39.8299283
node_001906,3483342500,116.3694056,39.8301327
node_001907,3483342501,116.3678881,39.8302719
node_001908,2357089958,116.3935675,39.8653481
node_001909,2357089959,116.393031,39.8655783
node_001910,2357089960,116.3931768,39.8659161
node_001911,2357089961,116.4007776,39.8704379
node_001912,2357089962,116.4000412,39.8705582
node_001913,9567835837,116.12491,39.9489125
node_001914,605345486,116.3397108,39.8014256
node_001915,1891325648,116.2043818,39.8903735
node_001916,605345491,116.3388799,39.8094016
node_001917,7785748180,116.5343861,39.9404177
node_001918,7785748181,116.5357597,39.9404153
node_001919,13288527574,116.3943509,39.8484729
node_001920,13288527575,116.3945155,39.8456945
node_001921,13288527576,116.3944984,39.8459883
node_001922,13288527577,116.3940396,39.8453526
node_001923,13288527578,116.3941735,39.8452842
node_001924,13288527579,116.3941449,39.8458406
node_001925,77305568,116.5165557,39.9074097
node_001926,1984976608,116.5040422,39.8116941
node_001927,605918950,116.3374645,39.7153718
node_001928,605312745,116.4114304,39.8013449
node_001929,1984976618,116.5050657,39.8119468
node_001930,605312750,116.4112319,39.8013114
node_001931,537974518,116.2898335,39.9466558
node_001932,1765070584,116.3702962,39.9664669
node_001933,644617978,116.2111284,39.9570755
node_001934,1765070586,116.369629,39.9666026
node_001935,8141002491,116.5703377,39.9394622
node_001936,8141002490,116.5679163,39.9396623
node_001937,8141002493,116.5677584,39.9392031
node_001938,1984976638,116.5030976,39.8163077
node_001939,11708176129,116.4242548,39.7648745
node_001940,644617988,116.2151265,39.9538616
node_001941,9934771978,116.3385576,39.9218759
node_001942,2426902287,116.2899436,39.9353016
node_001943,1984976655,116.500374,39.8167038
node_001944,1891325718,116.2039649,39.8920932
node_001945,9222461211,116.6616876,39.8836724
node_001946,1891325726,116.202773,39.8922133
node_001947,7758632741,116.0934927,40.1721182
node_001948,6654777126,116.4465764,39.8600016
node_001949,7758632742,116.0921543,40.1710907
node_001950,7758632744,116.0875129,40.1691075
node_001951,9374930730,116.3418781,39.8886044
node_001952,9374930731,116.3423021,39.8881804
node_001953,9374930736,116.3414415,39.8882088
node_001954,9134151473,116.214671,39.7281824
node_001955,11608971056,116.2866748,40.100232
node_001956,7758632753,116.0885512,40.1691516
node_001957,9134151478,116.2149088,39.728975
node_001958,6778541879,116.5118139,39.9764721
node_001959,9134151483,116.215158,39.729806
node_001960,9702201151,116.3815145,39.8696503
node_001961,1226512193,116.2903971,39.8777099
node_001962,9702201153,116.3788531,39.870362
node_001963,1802524483,116.5006387,39.9146308
node_001964,1802524489,116.5027804,39.9146507
node_001965,1802524494,116.5043314,39.9146803
node_001966,1802524498,116.5006355,39.9147071
node_001967,1891325779,116.2052233,39.8931456
node_001968,1634899800,116.3937709,39.8536253
node_001969,11590915928,116.2634627,39.7882061
node_001970,1252054873,116.3674017,39.8297392
node_001971,1802524504,116.5027872,39.9147995
node_001972,1802524511,116.5058531,39.9148211
node_001973,1802524515,116.5043407,39.9148459
node_001974,1891325799,116.206118,39.8937906
node_001975,1802524519,116.5058448,39.9148938
node_001976,287971177,116.3418553,39.8637875
node_001977,1802524527,116.5123665,39.9153212
node_001978,1891325813,116.2081971,39.8943514
node_001979,1929025398,116.1121906,40.0446873
node_001980,1802524536,116.5123782,39.9153998
node_001981,1634899833,116.3882931,39.855467
node_001982,1634899835,116.4059777,39.8554993
node_001983,1634899836,116.3966892,39.8555966
node_001984,1634899837,116.4045803,39.8556157
node_001985,1634899838,116.3842804,39.8557169
node_001986,4966029187,116.4974438,39.9068249
node_001987,9345406853,116.3029419,39.8958391
node_001988,606787469,116.6695497,39.8772509
node_001989,1802524558,116.5151585,39.9157225
node_001990,1929025423,116.1125859,40.0451525
node_001991,4975040400,116.4512478,39.6804316
node_001992,610572175,116.5822733,40.0752875
node_001993,1802524557,116.5151821,39.9156415
node_001994,656086936,116.3394182,39.9374939
node_001995,1634899866,116.3935279,39.8580434
node_001996,1634899867,116.3933241,39.8585392
node_001997,4975040410,116.4498674,39.6851539
node_001998,656086941,116.3383891,39.9370294
node_001999,1984976796,116.4955557,39.8176389
node_002000,1891325852,116.2058351,39.8952889
node_002001,4975040417,116.4490028,39.6787471
node_002002,656086946,116.3432977,39.9382634
node_002003,1343051684,116.2022787,39.8425205
node_002004,4066088870,116.5407903,39.8920095
node_002005,294115251,116.3794026,39.9668196
node_002006,1303500724,116.4669731,39.9070251
node_002007,656086969,116.337848,39.937076
node_002008,1303500731,116.4554635,39.9043552
node_002009,606787516,116.6696933,39.8773375
node_002010,1670551493,116.2686331,39.948605
node_002011,9567836102,116.2046283,39.8956144
node_002012,1303500746,116.4548827,39.9057349
node_002013,1584011213,116.331558,39.8961614
node_002014,1584011217,116.332879,39.89633
node_002015,656086995,116.3386387,39.9372862
node_002016,1670551510,116.2691614,39.9498361
node_002017,1303500759,116.456721,39.9069453
node_002018,1014896601,116.1139841,39.8411788
node_002019,27547614,116.3499229,39.9277429
node_002020,1670551524,116.2694238,39.9512529
node_002021,1670551526,116.269697,39.9514411
node_002022,605050855,116.1388767,40.0739834
node_002023,1670551528,116.2692803,39.9517606
node_002024,1670551529,116.2699295,39.9520039
node_002025,1303500777,116.4556592,39.9058768
node_002026,1303500778,116.4562905,39.9057347
node_002027,27547627,116.3493751,39.940267
node_002028,605050861,116.1371438,40.0707011
node_002029,9141082102,116.5255559,39.8918548
node_002030,1014896631,116.1332145,39.8614207
node_002031,9141082103,116.5265494,39.8919801
node_002032,9141082105,116.5270494,39.8917292
node_002033,9756186618,116.6998848,39.9507387
node_002034,9756186619,116.6999425,39.9505815
node_002035,1014896636,116.129249,39.8591127
node_002036,320903165,116.262573,39.8958092
node_002037,27547644,116.3501458,39.9476852
node_002038,605378557,116.3386045,39.7178754
node_002039,726587390,116.4960816,40.0020368
node_002040,27547648,116.3490214,39.9542929
node_002041,27547653,116.3488127,39.9599117
node_002042,1252055060,116.396008,39.8159982
node_002043,35870747,116.3894109,39.8556261
node_002044,35870751,116.4013854,39.8555922
node_002045,9722419245,116.4379435,39.8831952
node_002046,726587438,116.4950399,40.0015933
node_002047,35870774,116.4400633,39.8574438
node_002048,9126680631,116.4766276,39.7039838
node_002049,1303500855,116.4670474,39.9069021
node_002050,1984976951,116.4999762,39.8187636
node_002051,1356404795,116.3698078,39.9472797
node_002052,35870781,116.4455359,39.8590824
node_002053,35870782,116.4466851,39.8598808
node_002054,2274121790,116.2016394,39.890899
node_002055,9126697024,116.4594113,39.7216774
node_002056,1252055105,116.3956443,39.8159805
node_002057,9126697023,116.4597771,39.721422
node_002058,12553934918,116.6083178,39.7129761
node_002059,338237513,116.4838339,39.9090588
node_002060,331880521,116.3493887,39.9333291
node_002061,1303500877,116.4675842,39.9067749
node_002062,384194638,116.393917,39.8698733
node_002063,1014896719,116.0927205,39.7662761
node_002064,12553934928,116.6081852,39.7128449
node_002065,1252055122,116.4125802,39.7977328
node_002066,1303500887,116.4555039,39.9060103
node_002067,1670551642,116.2076668,39.9547983
node_002068,1303500892,116.4516619,39.9069667
node_002069,1303500894,116.4797997,39.9069833
node_002070,1929074783,116.1056412,40.039057
node_002071,701732960,116.3720527,39.986559
node_002072,1014896736,116.0958393,39.7655875
node_002073,726587488,116.4910504,39.9989231
node_002074,342775907,116.4548016,39.8811327
node_002075,12553934951,116.609401,39.7145363
node_002076,9126680682,116.4901752,39.6889383
node_002077,1652540736,116.4031877,40.0238068
node_002078,1014896749,116.1297725,39.8564178
node_002079,727292014,116.7453202,39.8517065
node_002080,727292015,116.7492595,39.8495715
node_002081,9126680690,116.4911771,39.6878123
node_002082,1670551666,116.2692981,39.9560618
node_002083,9126680692,116.4912609,39.6877092
node_002084,1670551667,116.2699812,39.9561343
node_002085,320477301,116.4292375,39.7878847
node_002086,366532722,116.2900109,39.9525958
node_002087,12553934963,116.6128163,39.7099445
node_002088,366532728,116.2897216,39.9564651
node_002089,366532729,116.2889024,39.9579533
node_002090,1014896763,116.1091394,39.8313821
node_002091,12742105212,116.7046498,39.8644753
node_002092,366532730,116.2880992,39.9592616
node_002093,12553934975,116.6074451,39.7149566
node_002094,1984977025,116.5032225,39.8193115
node_002095,1670551682,116.2694375,39.9569995
node_002096,1670551684,116.2696385,39.9570185
node_002097,9126680710,116.4797706,39.6928952
node_002098,1949685894,116.5808873,40.1327924
node_002099,269424776,116.3106384,40.0694312
node_002100,269424778,116.2859601,40.1020013
node_002101,1014896778,116.13096,39.8564049
node_002102,6350215308,116.448921,39.7417126
node_002103,1949685899,116.5806987,40.1327956
node_002104,606853260,116.5199414,39.9160976
node_002105,12742105231,116.7006373,39.8656883
node_002106,12553934992,116.602758,39.7160047
node_002107,9202505873,116.0981287,39.679704
node_002108,1949685906,116.587317,40.1384001
node_002109,410835091,116.4777715,40.0115642
node_002110,12742105237,116.7035658,39.8647914
node_002111,12742105239,116.7052904,39.8643132
node_002112,1719130266,116.2832284,39.8645843
node_002113,12553935005,116.6095626,39.7170174
node_002114,12553935009,116.6037298,39.7159984
node_002115,1719130273,116.2988117,39.8656771
node_002116,1719130274,116.2983707,39.8657715
node_002117,410835110,116.4749697,40.0125063
node_002118,12553935018,116.6071728,39.7152316
node_002119,1014896812,116.0956618,39.7609881
node_002120,1949685932,116.588945,40.1396112
node_002121,398891182,116.1250333,39.9488481
node_002122,12553935023,116.6073462,39.7167893
node_002123,11760474289,116.2838399,39.8647498
node_002124,1423628470,116.4551831,39.8715988
node_002125,1423628471,116.4546055,39.87174
node_002126,1423628473,116.4548041,39.8726038
node_002127,1423628474,116.4550137,39.8724406
node_002128,1423628475,116.4548074,39.8728196
node_002129,1423628477,116.4552126,39.8733659
node_002130,1423628478,116.4546812,39.873574
node_002131,1831131330,116.3686166,39.993472
node_002132,1831131334,116.368437,39.9939861
node_002133,320477387,116.4206357,39.7797357
node_002134,320477389,116.423332,39.7835708
node_002135,320477392,116.4293834,39.7877528
node_002136,1670551763,116.2895003,39.9828814
node_002137,384342231,116.3201687,39.8887118
node_002138,384342232,116.3195149,39.8887069
node_002139,384342233,116.318662,39.8886686
node_002140,331880666,116.3498731,39.9210796
node_002141,331880664,116.3497946,39.9234335
node_002142,384342236,116.3150815,39.8880344
node_002143,604870877,116.3043892,39.9398874
node_002144,331880667,116.3499158,39.9202359
node_002145,10867693784,116.1283218,39.8870288
node_002146,1014896871,116.1270114,39.8544095
node_002147,606820584,116.5659451,39.867277
node_002148,9126697195,116.451447,39.7350995
node_002149,2589202672,116.6998594,39.9506461
node_002150,1949686002,116.5893726,40.1401407
node_002151,1014896884,116.1328096,39.8608627
node_002152,1949686006,116.5877243,40.1402745
node_002153,1949686022,116.5949801,40.1405764
node_002154,1984977159,116.4994657,39.820079
node_002155,294115593,116.4272676,39.9432208
node_002156,2496567574,116.5238805,39.9158192
node_002157,3624442138,116.1464033,39.6980022
node_002158,1949686045,116.5928838,40.1406319
node_002159,1984977184,116.4957046,39.8202863
node_002160,9177504034,116.0855312,39.9907985
node_002161,3624442147,116.1425873,39.6983355
node_002162,3624442146,116.1427684,39.6983308
node_002163,605264165,116.6706045,39.8321883
node_002164,1423628582,116.4549799,39.8800479
node_002165,1949686057,116.5925032,40.1406777
node_002166,1949686060,116.5928911,40.140688
node_002167,1014896964,116.0933806,39.7660927
node_002168,337500492,116.303362,39.8662865
node_002169,1949686094,116.5955197,40.1407897
node_002170,1984977231,116.5057287,39.8209466
node_002171,1984977232,116.4955736,39.8208322
node_002172,1984977235,116.4949189,39.8211358
node_002173,701733204,116.3735349,39.982215
node_002174,321493338,116.2871804,39.9974524
node_002175,10855438684,116.2991667,39.8292161
node_002176,605264223,116.6742862,39.8349096
node_002177,10855438687,116.2980006,39.8290637
node_002178,7904909663,116.3259843,40.0130969
node_002179,12112763235,116.700939,39.9224121
node_002180,7904909668,116.3263947,40.0127415
node_002181,1654364518,116.1155007,39.9320515
node_002182,1654364523,116.1145194,39.9337962
node_002183,1654364524,116.1146474,39.9338251
node_002184,337500526,116.3021797,39.8659066
node_002185,13051877742,116.4648575,39.9685496
node_002186,605264240,116.6830932,39.8364779
node_002187,13051877747,116.4682904,39.9757679
node_002188,13051877751,116.469434,39.9765882
node_002189,2207734136,116.4615873,39.9069383
node_002190,1014897022,116.1100281,39.7898949
node_002191,321853825,116.4379537,39.9631169
node_002192,1654364549,116.1102223,39.9352629
node_002193,6586292614,116.3044279,39.8948585
node_002194,321853831,116.4434285,39.9595648
node_002195,366532999,116.291135,39.9331466
node_002196,6586292617,116.3040201,39.8954842
node_002197,605264268,116.6693288,39.8387154
node_002198,1654364558,116.1117028,39.9356384
node_002199,35871119,116.4501407,39.8627099
node_002200,366533010,116.2899187,39.9482761
node_002201,35871124,116.4543366,39.8663401
node_002202,12794304919,116.1523935,40.0965933
node_002203,1014897048,116.1099512,39.8368603
node_002204,35871130,116.4550077,39.8728332
node_002205,35871132,116.4551206,39.8782973
node_002206,320641443,116.5310443,39.9083924
node_002207,1654364579,116.114816,39.936293
node_002208,7229004209,116.3063255,39.8842213
node_002209,2207734195,116.608995,39.9119906
node_002210,605804982,116.2812189,40.0132025
node_002211,2207734199,116.6089059,39.9120972
node_002212,1949686203,116.5987877,40.1417682
node_002213,2207734204,116.60921,39.9122162
node_002214,9793116618,116.3043535,39.8858745
node_002215,9793116620,116.304334,39.8810378
node_002216,2207734221,116.609109,39.9123152
node_002217,1014897102,116.1089847,39.8313741
node_002218,605919696,116.3380655,39.7179542
node_002219,3483343317,116.3577403,39.8298449
node_002220,3483343318,116.358972,39.8298748
node_002221,3483343320,116.3604277,39.8300618
node_002222,2207734239,116.6141075,39.9124791
node_002223,2207734241,116.6160302,39.9125116
node_002224,2207734243,116.6140958,39.9125686
node_002225,366533093,116.2905102,39.9218404
node_002226,366533094,116.2905301,39.923814
node_002227,2207734245,116.6156983,39.9125958
node_002228,2207734246,116.6174728,39.9126082
node_002229,11932326377,116.2947665,39.8956774
node_002230,2207734250,116.617884,39.9126479
node_002231,11932326378,116.2966624,39.895672
node_002232,11932326379,116.297267,39.8955025
node_002233,1949686249,116.5942934,40.1419771
node_002234,2207734256,116.6172658,39.9127109
node_002235,2207734258,116.6180211,39.9127663
node_002236,266115575,116.3295913,39.9368664
node_002237,1949686286,116.5921621,40.1423334
node_002238,2512607759,116.5891237,40.0019471
node_002239,610851350,116.3374994,40.0350644
node_002240,9123502617,116.2069266,39.6937045
node_002241,324262433,116.2624642,39.9229248
node_002242,605919780,116.3378385,39.7158037
node_002243,610851364,116.3371459,40.0346803
node_002244,604871206,116.3055027,39.9402631
node_002245,1014897192,116.0982829,39.7741696
