u,v,key,osmid,highway,oneway,length,speed_kph,travel_time,geometry
384341185,1637646586,0,252635118,motorway,True,101.57083175255457,104.63963963963964,3.4944213834111757,"LINESTRING (116.2942504 39.8795034, 116.2930986 39.8792729)"
1190950081,1190950038,0,103143723,trunk_link,True,77.56835801619475,38.333333333333336,7.284680578912201,"LINESTRING (116.4065022 39.947717, 116.4074035 39.9476211)"
1190950081,294122642,0,"[1072921789, 103253069, 1150064775]",trunk,True,624.3539364599956,76.73758865248227,29.290393544093693,"LINESTRING (116.4065022 39.947717, 116.4086475 39.9477762, 116.4131027 39.9479248, 116.41382 39.9479506)"
2489324743,2489324724,0,241240023,trunk_link,True,122.99886606248776,38.333333333333336,11.551197856303197,"LINESTRING (116.2554477 39.8959396, 116.2549845 39.8959163, 116.2540136 39.8958287)"
6303683785,1942435621,0,405404901,trunk,True,40.93040429128605,76.73758865248227,1.920173125532052,"LINESTRING (116.1989706 39.8113492, 116.1989562 39.8112962, 116.1989502 39.811224, 116.1989846 39.8111224, 116.1991022 39.8110199)"
1190950092,1190950077,0,1052911052,trunk,True,125.61999183034645,76.73758865248227,5.893226234111262,"LINESTRING (116.4155006 39.948126, 116.4141276 39.9480866, 116.414028 39.9480837)"
1190368467,1190368468,0,103095866,trunk_link,True,31.116528316577426,38.333333333333336,2.922247876687271,"LINESTRING (116.3303716 39.8960945, 116.330037 39.8962059)"
1190368467,1101169133,0,155577064,trunk,True,356.05015042222084,76.73758865248227,16.703424801693096,"LINESTRING (116.3303716 39.8960945, 116.3271791 39.8959351, 116.3262071 39.8958832)"
635573461,64499347,0,219663113,trunk_link,True,100.50391303679275,38.333333333333336,9.438628354759665,"LINESTRING (116.3487713 39.939399, 116.3487275 39.9393726, 116.3486858 39.9393463, 116.348643 39.9393231, 116.348596 39.9393, 116.348546 39.9392787, 116.3484928 39.9392582, 116.3484402 39.9392397, 116.3483833 39.9392229, 116.3483308 39.9392102, 116.348274 39.9391975, 116.3482151 39.9391856, 116.3481562 39.9391754, 116.3480287 39.9391549, 116.347964 39.9391446, 116.3478875 39.9391327, 116.3478131 39.9391211, 116.3477461 39.9391096, 116.3476769 39.9390981)"
12473619670,9081692653,0,"[165168064, 981940740, 970522325]",trunk_link,True,107.3754205379913,38.333333333333336,10.08395253748092,"LINESTRING (116.3608747 39.8689713, 116.3608787 39.8689484, 116.3609201 39.868595, 116.3609158 39.8685453, 116.3609012 39.8684737, 116.3608576 39.8684192, 116.3608176 39.8683899, 116.3607472 39.8683678, 116.3605019 39.8683004, 116.3603942 39.8682429)"
10048648408,1192323533,0,103255991,trunk_link,True,42.84873555927658,38.333333333333336,4.024055165566843,"LINESTRING (116.4283282 39.9272174, 116.4281754 39.9275845)"
635573468,656033293,0,175634763,trunk_link,True,40.219226394129976,38.333333333333336,3.777109957013945,"LINESTRING (116.3489886 39.9413126, 116.3489694 39.9409512)"
533599452,533598306,0,1442949654,trunk,True,126.2407778953741,76.73758865248227,5.922349247660989,"LINESTRING (116.3942758 39.9674193, 116.3927948 39.9673952)"
1201534172,1201534354,0,104129572,trunk_link,True,32.50271136704763,38.333333333333336,3.0524285457749074,"LINESTRING (116.4383833 39.8922356, 116.4385208 39.8921668, 116.4385959 39.892101, 116.4386214 39.8920619, 116.4386386 39.8920293)"
1837724896,1837724855,0,"[865448518, 937453480, 937453483, 937453485, 937453488, 1293093812, 172938394]",motorway,True,1396.7714633338637,104.63963963963964,48.054229595196894,"LINESTRING (116.5421607 39.8627335, 116.542209 39.8620801, 116.5423559 39.8609723, 116.5427475 39.8589514, 116.5430609 39.8571944, 116.5431196 39.8568199, 116.5432573 39.8560788, 116.5433348 39.8556291, 116.5435776 39.8543293, 116.5436623 39.8530929, 116.5436546 39.8525649, 116.5435961 39.8519401, 116.5434971 39.8514273, 116.5433386 39.8507926, 116.5431701 39.8502815)"
1771721965,1637646599,0,1251483052,trunk,True,75.22852074244372,76.73758865248227,3.529204910246251,"LINESTRING (116.2992982 39.8808575, 116.3000421 39.8812206)"
1771721965,5466524483,0,1155784866,trunk,False,254.62193151030175,76.73758865248227,11.945110206527652,"LINESTRING (116.2992982 39.8808575, 116.2989121 39.8806634, 116.2983331 39.8803611, 116.2979484 39.8801922, 116.2975035 39.8800062, 116.296728 39.8796998)"
1984959726,1984977235,0,"[187850074, 1171727093, 26390687]",motorway,True,2348.112658343042,104.63963963963964,80.78397057889622,"LINESTRING (116.4765703 39.8368281, 116.4798377 39.8337599, 116.4819416 39.8317629, 116.4841453 39.8297228, 116.4862048 39.82788, 116.4884043 39.8260344, 116.4905216 39.8243624, 116.4922414 39.8230612, 116.4945358 39.8213904, 116.4946839 39.8212915, 116.4949189 39.8211358)"
245150961,1802402461,0,"[30596743, 30596783]",trunk,True,734.0648149524911,76.73758865248227,34.437273573926475,"LINESTRING (116.4838305 39.9112527, 116.4838647 39.9151167, 116.4838716 39.9178542)"
321557747,321557888,0,29235175,trunk_link,True,60.71813247855829,38.333333333333336,5.702224615377648,"LINESTRING (116.3037456 39.9840598, 116.3030418 39.9841456)"
321557747,380731617,0,"[32594353, 121988946, 165628817]",trunk,True,482.5666291104828,76.73758865248227,22.63870803479492,"LINESTRING (116.3037456 39.9840598, 116.300016 39.9839792, 116.2990825 39.983949, 116.2980849 39.9839167)"
605312246,6949733607,0,150899313,motorway,True,57.028316142782764,104.63963963963964,1.9619901102588024,"LINESTRING (116.2566878 39.8665018, 116.2572662 39.8667586)"
605312246,605312270,0,742331880,motorway_link,True,165.37995633306684,50.0,11.907356855980813,"LINESTRING (116.2566878 39.8665018, 116.2569487 39.8665187, 116.257217 39.8664563, 116.2584305 39.8659273)"
1837724919,9190482018,0,537184020,motorway_link,True,78.456598284072,50.0,5.6488750764531845,"LINESTRING (116.5424734 39.8874213, 116.5423747 39.8881228)"
534074615,1840701843,0,173221595,trunk_link,True,26.96012968209603,38.333333333333336,2.5319078310142356,"LINESTRING (116.4275366 39.9352734, 116.4277103 39.9350708)"
1837724925,9190482025,0,172938391,motorway,True,997.2907933942782,104.63963963963964,34.310581234640864,"LINESTRING (116.5414894 39.8921808, 116.5420435 39.8879527, 116.5421054 39.8875117, 116.5423495 39.8853932, 116.5426451 39.8832561)"
1837724925,4066088870,0,"[664504041, 465563893]",motorway_link,True,356.5403593724028,50.0,25.670905874813002,"LINESTRING (116.5414894 39.8921808, 116.5414088 39.8914647, 116.5413424 39.8912832, 116.5412513 39.8911018, 116.541069 39.8909808, 116.5408251 39.8909165, 116.5406243 39.8909161, 116.5404049 39.8909725, 116.5401759 39.8911673, 116.5400638 39.8913894, 116.5401386 39.8916259, 116.5402927 39.8918015, 116.5407903 39.8920095)"
1201534205,1201534564,0,104129574,trunk_link,True,34.27781128659012,38.333333333333336,3.219133581697159,"LINESTRING (116.4388312 39.892357, 116.4386619 39.892448, 116.4385758 39.8925823)"
1837724928,1837724925,0,172938391,motorway,True,483.0666045369567,104.63963963963964,16.61932115135324,"LINESTRING (116.5406586 39.8964781, 116.5414894 39.8921808)"
1837724928,4605155995,0,537184018,motorway_link,True,227.32789295306233,50.0,16.36760829262049,"LINESTRING (116.5406586 39.8964781, 116.5407447 39.8955154, 116.5408462 39.8945193, 116.5408409 39.8944391)"
534246659,35860251,0,143803923,trunk_link,True,85.82314826639102,38.333333333333336,8.059913054582807,"LINESTRING (116.2834085 39.8312798, 116.2831644 39.8313521, 116.2825624 39.8316871)"
384341251,1637646613,0,44757519,trunk,True,111.49592704255363,76.73758865248227,5.23062223353052,"LINESTRING (116.3057464 39.884107, 116.3046188 39.8836003)"
384341251,604778458,0,"[774859416, 127464472]",trunk_link,True,230.68498178735115,38.333333333333336,21.66432872437732,"LINESTRING (116.3057464 39.884107, 116.3054734 39.884048, 116.3053697 39.8840339, 116.3052835 39.8840372, 116.3052442 39.8840469, 116.3051986 39.8840663, 116.3051544 39.8840987, 116.3051199 39.8841381, 116.305095 39.8841746, 116.3050793 39.8842145, 116.3050637 39.8843018, 116.3050247 39.884633, 116.305003 39.8847234, 116.3049782 39.8847927, 116.3049357 39.8848496, 116.3048932 39.884903, 116.3047484 39.8850779, 116.3046006 39.8852629, 116.3043595 39.8855291)"
